position,position_bit,rider_name,rider_name_2,time,time_sec,speed,speed_bit,dist_km,date,event,category,location,format,note,bike,season,rider_name_first,rider_name_last,gender,rider_name_abbv
19,1,Holly Weston,N/A,00:24:56.0,1496,38.5,1,16,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Holly,Weston,female,Holly W.
12,1,Martin O'Brien,N/A,00:24:56.0,1496,38.5,1,16,2019-10-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Martin,O'Brien,male,Martin O.
26,1,Emma Smith,N/A,00:24:56.0,1496,38.5,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Emma,Smith,female,Emma S.
16,1,Murray Carter,N/A,00:24:56.0,1496,38.5,1,16,2018-03-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Murray,Carter,male,Murray C.
17,1,Harold Williams,N/A,00:24:56.0,1496,38.5,1,16,2018-02-27T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Harold,Williams,male,Harold W.
24,1,Neil Watt,N/A,00:24:56.0,1496,38.5,1,16,2018-02-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Neil,Watt,male,Neil W.
16,1,Sophie Hart,N/A,00:24:56.0,1496,38.5,1,16,2018-01-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sophie,Hart,female,Sophie H.
20,1,Jeremy Sutherland,N/A,00:24:56.0,1496,38.5,1,16,2017-12-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Jeremy,Sutherland,male,Jeremy S.
31,1,Rob Scott,N/A,00:24:56.0,1496,38.5,1,16,2013-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Rob,Scott,male,Rob S.
14,1,Hamish Schreurs,N/A,00:24:56.0,1496,38.5,1,16,2011-08-01T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2011-12 Season,Hamish,Schreurs,male,Hamish S.
15,1,Graham Jenks,Dan Collis,00:24:56.4,1496.4,38.5,0,16,2013-11-26T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2013-14 Season,Graham,Jenks,male,Graham J.
5,1,Bruce Stanton,N/A,00:15:54.0,954,30.2,1,8,2017-10-31T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Bruce,Stanton,male,Bruce S.
21,1,Stuart Wise,N/A,00:24:57.0,1496.9664,38.5,1,16,2013-01-22T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Stuart,Wise,male,Stuart W.
42,1,Harold Williams,N/A,00:24:57.0,1497,38.5,1,16,2021-02-16T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Harold,Williams,male,Harold W.
8,1,Amanda Robinson,N/A,00:24:57.0,1497,38.5,1,16,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Amanda,Robinson,female,Amanda R.
16,1,Harold Williams,N/A,00:24:57.0,1497,38.5,1,16,2020-11-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Harold,Williams,male,Harold W.
31,1,Joshua Ocop-Coursey,N/A,00:24:57.0,1497,38.5,1,16,2019-02-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Joshua,Ocop-Coursey,male,Joshua O.
25,1,Dean Longhurst,N/A,00:24:57.0,1497,38.5,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Dean,Longhurst,male,Dean L.
26,1,Dennis Parker,N/A,00:24:57.0,1497,38.5,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Dennis,Parker,male,Dennis P.
13,1,Andrew Villazon,N/A,00:24:57.0,1497,38.5,1,16,2018-11-06T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Andrew,Villazon,male,Andrew V.
13,1,Peter O'Brien,N/A,00:25:42.0,1542,37.4,1,16,2014-10-07T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Peter,O'Brien,male,Peter O.
15,1,Craig Hamilton,N/A,00:24:57.0,1497,38.5,1,16,2011-08-01T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2011-12 Season,Craig,Hamilton,male,Craig H.
15,1,Hannah Bartram,N/A,00:24:58.0,1497.9999999999998,38.5,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Hannah,Bartram,female,Hannah B.
17,1,Paul McLachlan,N/A,00:24:58.0,1497.9999999999998,38.5,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Paul,McLachlan,male,Paul M.
28,1,Kevin Beban,N/A,00:24:58.0,1497.9999999999998,38.5,1,16,2019-03-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Kevin,Beban,male,Kevin B.
20,1,Fiona Humpheson,N/A,00:24:58.0,1497.9999999999998,38.5,1,16,2019-01-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Fiona,Humpheson,female,Fiona H.
5,1,Bruce Stanton,N/A,00:16:15.0,975,29.6,1,8,2017-10-24T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Bruce,Stanton,male,Bruce S.
19,1,Martin O'Brien,N/A,00:24:58.0,1497.9999999999998,38.5,1,16,2019-01-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Martin,O'Brien,male,Martin O.
18,1,Sara Harnett,N/A,00:24:58.0,1497.9999999999998,38.4,1,16,2018-02-27T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sara,Harnett,female,Sara H.
18,1,Sara Harnett,N/A,00:24:58.0,1497.9999999999998,38.4,1,16,2017-12-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sara,Harnett,female,Sara H.
29,1,Andrew McKean,N/A,00:24:58.0,1497.9999999999998,38.4,1,16,2019-03-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Andrew,McKean,male,Andrew M.
7,1,Neil Sutherland,N/A,00:24:59.0,1499,38.4,1,16,2020-10-27T00:00:00Z,Merckx TT,Solo,Tai Tapu,Merckx TT,Standard course,TT,2020-21 Season,Neil,Sutherland,male,Neil S.
17,1,Paul McLachlan,N/A,00:24:59.0,1499,38.4,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Paul,McLachlan,male,Paul M.
45,1,Dean Longhurst,N/A,00:24:59.0,1499,38.4,1,16,2019-02-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Dean,Longhurst,male,Dean L.
21,1,Martin O'Brien,N/A,00:24:59.0,1499,38.4,1,16,2019-01-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Martin,O'Brien,male,Martin O.
24,1,Harry Thompson,N/A,00:24:59.0,1499,38.4,1,16,2019-01-22T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Harry,Thompson,male,Harry T.
29,1,Rob Scott,N/A,00:24:59.0,1499,38.4,1,16,2013-11-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Rob,Scott,male,Rob S.
11,1,Brent Mcmeckine,N/A,00:25:00.0,1500,38.4,1,16,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Brent,Mcmeckine,male,Brent M.
12,1,Andy Airey,N/A,00:25:00.0,1500,38.4,1,16,2020-12-08T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Andy,Airey,male,Andy A.
9,1,Martin O'Brien,N/A,00:25:00.0,1500,38.4,1,16,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Martin,O'Brien,male,Martin O.
19,1,Sara Harnett,N/A,00:25:00.0,1500,38.4,1,16,2019-11-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Sara,Harnett,female,Sara H.
18,1,Hannah Bartram,N/A,00:25:00.0,1500,38.4,1,16,2019-11-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Hannah,Bartram,female,Hannah B.
28,1,Jay Christie,N/A,00:25:00.0,1500,38.4,1,16,2019-02-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Jay,Christie,male,Jay C.
17,1,Mark Darvill,N/A,00:25:00.0,1500,38.4,1,16,2018-03-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Mark,Darvill,male,Mark D.
15,1,Neil Averis,N/A,00:25:00.0,1500,38.4,1,16,2018-03-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Neil,Averis,male,Neil A.
21,1,Harley Peddie,N/A,00:25:00.0,1500,38.4,1,16,2017-12-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Harley,Peddie,male,Harley P.
27,1,Harley Peddie,N/A,00:25:00.0,1500,38.4,1,16,2017-10-31T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Harley,Peddie,male,Harley P.
19,1,Neil Watt,N/A,00:25:00.0,1500,38.4,1,16,2017-10-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Neil,Watt,male,Neil W.
30,1,Michael Smithson,N/A,00:25:00.0,1500,38.4,1,16,2013-11-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Michael,Smithson,male,Michael S.
7,1,Rod Hogarth,N/A,00:25:00.0,1500,38.4,1,16,2010-12-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Rod,Hogarth,male,Rod H.
11,1,Carey Wood,N/A,00:25:01.0,1501,38.4,1,16,2021-02-16T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Carey,Wood,male,Carey W.
10,1,Dan Ward,N/A,00:25:01.0,1501,38.4,1,16,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Dan,Ward,male,Dan W.
5,1,Shane Simmonds,N/A,00:25:01.0,1501,38.4,1,16,2020-11-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Shane,Simmonds,male,Shane S.
16,1,Carey Wood,N/A,00:25:01.0,1501,38.4,1,16,2020-01-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Carey,Wood,male,Carey W.
20,1,Brent Cowie,N/A,00:25:01.0,1501,38.4,1,16,2019-11-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Brent,Cowie,male,Brent C.
19,1,Randall Grenfell,N/A,00:25:01.0,1501,38.4,1,16,2019-10-15T00:00:00Z,Merckx TT,Solo,Tai Tapu,Merckx TT,Standard course,TT,2019-20 Season,Randall,Grenfell,male,Randall G.
4,1,Bruce Stanton,N/A,00:16:16.0,975.9999999999999,29.5,1,8,2017-10-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Bruce,Stanton,male,Bruce S.
32,1,Chris Thompson,N/A,00:25:01.0,1501,38.4,1,16,2019-02-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Chris,Thompson,male,Chris T.
23,1,Harley Peddie,Matilda Carrell,00:25:01.0,1501,38.4,1,16,2018-12-18T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2018-19 Season,Harley,Peddie,male,Harley P.
27,1,Tom Somerville,N/A,00:25:01.0,1501,38.4,1,16,2018-12-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Tom,Somerville,male,Tom S.
20,1,Harold Williams,N/A,00:25:01.0,1501,38.4,1,16,2018-11-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Harold,Williams,male,Harold W.
31,1,Richard Quested,N/A,00:25:01.0,1501,38.4,1,16,2013-11-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2013-14 Season,Richard,Quested,male,Richard Q.
22,1,Bruce Milne,N/A,00:25:02.0,1501.9776,38.3,1,16,2013-01-22T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2012-13 Season,Bruce,Milne,male,Bruce M.
18,1,Andy Airey,N/A,00:25:02.0,1502.0000000000002,38.3,1,16,2021-03-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Andy,Airey,male,Andy A.
17,1,Brent Cowie,N/A,00:25:02.0,1502.0000000000002,38.3,1,16,2020-02-11T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Brent,Cowie,male,Brent C.
29,1,Harold Williams,N/A,00:25:02.0,1502.0000000000002,38.4,1,16,2020-01-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Harold,Williams,male,Harold W.
12,1,Scott McDonald,N/A,00:25:02.0,1502.0000000000002,38.3,1,16,2014-10-07T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Scott,McDonald,male,Scott M.
16,1,Rob Brand,Nick Begg,00:25:02.0,1502.0000000000002,38.3,0,16,2013-11-26T00:00:00Z,Tai Tapu - 2up TT,Team TT,Tai Tapu,Two Up TT,Standard course,TT,2013-14 Season,Rob,Brand,male,Rob B.
16,1,Mary Jo Keys,N/A,00:25:02.0,1502.0000000000002,38.3,1,16,2011-08-01T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2011-12 Season,Mary,Jo Keys,female,Mary J.
3,1,Bruce Stanton,N/A,00:15:53.0,952.9999999999999,30.2,1,8,2017-10-10T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Bruce,Stanton,male,Bruce S.
30,1,Sara Harnett,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2019-03-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Sara,Harnett,female,Sara H.
19,1,Murray Carter,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2018-02-27T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Murray,Carter,male,Murray C.
17,1,Murray Carter,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2018-01-23T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Murray,Carter,male,Murray C.
22,1,Harold Williams,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2017-11-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Harold,Williams,male,Harold W.
8,1,Bill Marshall,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2010-12-14T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Bill,Marshall,male,Bill M.
7,1,Nigel Farrell,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2010-11-28T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Nigel,Farrell,male,Nigel F.
3,1,Rod Hogarth,N/A,00:25:03.0,1503.0000000000002,38.3,1,16,2010-11-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Rod,Hogarth,male,Rod H.
43,1,Andrew Allan,N/A,00:23:39.1,1419.1000000000001,36.8,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Andrew,Allan,male,Andrew A.
16,1,Andrew McKean,N/A,00:21:16.5,1276.5,40.9,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Andrew,McKean,male,Andrew M.
56,1,Bruce Stanton,N/A,00:29:51.0,1791,29.1,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Bruce,Stanton,male,Bruce S.
11,1,Odie Ruegg,N/A,00:25:04.0,1504,38.3,1,16,2020-12-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Odie,Ruegg,male,Odie R.
18,1,Luke Behrendorff,N/A,00:25:04.0,1504,38.3,1,16,2020-02-11T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Luke,Behrendorff,male,Luke B.
14,1,Andy Timmings,N/A,00:25:04.0,1504,38.3,1,16,2020-02-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Andy,Timmings,male,Andy T.
27,1,Martin O'Brien,N/A,00:25:04.0,1504,38.3,1,16,2019-03-12T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Martin,O'Brien,male,Martin O.
22,1,Joshua Ocop-Coursey,N/A,00:25:04.0,1504,38.3,1,16,2019-01-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Joshua,Ocop-Coursey,male,Joshua O.
23,1,Emma Smith,N/A,00:25:04.0,1504,38.3,1,16,2019-01-29T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Emma,Smith,female,Emma S.
20,1,Scott Wilder,N/A,00:25:04.0,1504,38.3,1,16,2019-01-15T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Scott,Wilder,male,Scott W.
1,1,Keagan Girdlestone,N/A,00:18:42.4,1122.3999999999999,46.5,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Keagan,Girdlestone,male,Keagan G.
1,1,Toby Buckner,N/A,00:15:51.0,951,30.3,0,8,2015-03-03T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Toby,Buckner,male,Toby B.
2,1,Daniel Barry,N/A,00:19:31.4,1171.4,44.6,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Daniel,Barry,male,Daniel B.
18,1,Harold Williams,N/A,00:25:05.0,1504.9999999999998,38.3,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Harold,Williams,male,Harold W.
29,1,Joshua Ocop-Coursey,N/A,00:25:05.0,1504.9999999999998,38.3,1,16,2019-02-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Joshua,Ocop-Coursey,male,Joshua O.
22,1,Sarah Wylie,N/A,00:25:05.0,1504.9999999999998,38.3,1,16,2017-12-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sarah,Wylie,female,Sarah W.
3,1,Jake Marryatt,N/A,00:20:00.3,1200.3,43.5,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Jake,Marryatt,male,Jake M.
4,1,Jeremy Heathfield,N/A,00:20:09.1,1209.1000000000001,43.2,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Jeremy,Heathfield,male,Jeremy H.
20,1,Paul McLachlan,N/A,00:25:06.0,1506,38.3,1,16,2020-11-17T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Paul,McLachlan,male,Paul M.
20,1,Harold Williams,N/A,00:25:06.0,1506,38.2,1,16,2020-02-18T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Harold,Williams,male,Harold W.
21,1,Dennis Parker,N/A,00:25:06.0,1506,38.2,1,16,2020-02-18T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Dennis,Parker,male,Dennis P.
22,1,Andy Timmings,N/A,00:25:06.0,1506,38.2,1,16,2020-02-18T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Andy,Timmings,male,Andy T.
22,1,Randall Grenfell,N/A,00:25:06.0,1506,38.2,1,16,2019-02-05T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Randall,Grenfell,male,Randall G.
20,1,Sarah Wylie,N/A,00:25:06.0,1506,38.2,1,16,2018-02-27T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sarah,Wylie,female,Sarah W.
23,1,Sara Harnett,N/A,00:25:06.0,1506,38.2,1,16,2017-11-21T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sara,Harnett,female,Sara H.
28,1,Sharon Prutton,N/A,00:25:06.0,1506,38.2,1,16,2017-10-31T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2017-18 Season,Sharon,Prutton,female,Sharon P.
5,1,Stephen Mark,N/A,00:20:16.8,1216.8000000000002,42.9,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Stephen,Mark,male,Stephen M.
6,1,Ben Hillery,N/A,00:20:18.2,1218.2,42.9,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Ben,Hillery,male,Ben H.
7,1,Mike Sleeman,N/A,00:20:18.3,1218.3,42.8,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Mike,Sleeman,male,Mike S.
8,1,Stuart Lowe,N/A,00:20:26.9,1226.9,42.5,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Stuart,Lowe,male,Stuart L.
9,1,Adam Bull,N/A,00:20:31.6,1231.6000000000001,42.4,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Adam,Bull,male,Adam B.
10,1,Brodie Catterick,N/A,00:20:31.9,1231.8999999999999,42.4,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Brodie,Catterick,male,Brodie C.
11,1,Scott McDonnell,N/A,00:20:49.8,1249.8,41.8,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Scott,McDonnell,male,Scott M.
12,1,Simon Earl,N/A,00:20:50.1,1250.1000000000001,41.8,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Simon,Earl,male,Simon E.
13,1,Carey Wood,N/A,00:21:09.1,1269.1,41.1,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Carey,Wood,male,Carey W.
19,1,Andy Timmings,N/A,00:25:07.0,1507,38.2,1,16,2020-02-11T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Andy,Timmings,male,Andy T.
15,1,Paul McLachlan,N/A,00:25:07.0,1507,38.2,1,16,2020-02-04T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Paul,McLachlan,male,Paul M.
19,1,Randall Grenfell,N/A,00:25:07.0,1507,38.2,1,16,2019-11-19T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Randall,Grenfell,male,Randall G.
15,1,Julia Grant,N/A,00:25:07.0,1507,38.2,1,16,2020-02-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Julia,Grant,female,Julia G.
30,1,Julia Grant,N/A,00:25:07.0,1507,38.2,1,16,2019-03-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Julia,Grant,female,Julia G.
3,1,Pete Shead,N/A,00:25:07.0,1507,38.2,1,16,2010-11-07T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2010-11 Season,Pete,Shead,male,Pete S.
14,1,William Sams,N/A,00:21:13.9,1273.8999999999999,41,0,14.5,2015-03-03T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,William,Sams,male,William S.
7,1,Stephen Mark,N/A,00:20:19.4,1219.4,42.8,0,14.5,2015-03-10T00:00:00Z,Tai Tapu TT - Short,Solo,Tai Tapu,TT,Shortend Course,TT,2014-15 Season,Stephen,Mark,male,Stephen M.
6,1,Andy Airey,N/A,00:25:08.0,1508,38.2,1,16,2020-10-13T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2020-21 Season,Andy,Airey,male,Andy A.
21,1,Emma Smith,N/A,00:25:08.0,1508,38.2,1,16,2019-11-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2019-20 Season,Emma,Smith,female,Emma S.
20,1,Gary Ferguson,N/A,00:25:08.0,1508,38.2,1,16,2019-10-15T00:00:00Z,Merckx TT,Solo,Tai Tapu,Merckx TT,Standard course,TT,2019-20 Season,Gary,Ferguson,male,Gary F.
31,1,Dennis Parker,N/A,00:25:08.0,1508,38.2,1,16,2019-03-26T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2018-19 Season,Dennis,Parker,male,Dennis P.
