Station,Date(NZST),Time(NZST),Pmsl(hPa)
Christchurch Kyle St Ews,20150830,0200,1011.7
Christchurch Kyle St Ews,20150830,0300,1011.7
Christchurch Kyle St Ews,20150830,0400,1011.7
Christchurch Kyle St Ews,20150830,0500,1011.9
Christchurch Kyle St Ews,20150830,0600,1012.5
Christchurch Kyle St Ews,20150830,0700,1013.1
Christchurch Kyle St Ews,20150830,0800,1014.2
Christchurch Kyle St Ews,20150830,0900,1014.9
Christchurch Kyle St Ews,20150830,1000,1015.6
Christchurch Kyle St Ews,20150830,1100,1016.0
Christchurch Kyle St Ews,20150830,1200,1016.2
Christchurch Kyle St Ews,20150830,1300,1016.1
Christchurch Kyle St Ews,20150830,1400,1016.1
Christchurch Kyle St Ews,20150830,1500,1016.7
Christchurch Kyle St Ews,20150830,1600,1016.9
Christchurch Kyle St Ews,20150830,1700,1017.3
Christchurch Kyle St Ews,20150830,1800,1018.1
Christchurch Kyle St Ews,20150830,1900,1018.8
Christchurch Kyle St Ews,20150830,2000,1018.8
Christchurch Kyle St Ews,20150830,2100,1019.4
Christchurch Kyle St Ews,20150830,2200,1020.0
Christchurch Kyle St Ews,20150830,2300,1020.2
Christchurch Kyle St Ews,20150831,0000,1019.9
Christchurch Kyle St Ews,20150831,0100,1019.9
Christchurch Kyle St Ews,20150831,0200,1020.1
Christchurch Kyle St Ews,20150831,0300,1019.9
Christchurch Kyle St Ews,20150831,0400,1019.5
Christchurch Kyle St Ews,20150831,0500,1019.7
Christchurch Kyle St Ews,20150831,0600,1019.6
Christchurch Kyle St Ews,20150831,0700,1019.9
Christchurch Kyle St Ews,20150831,0800,1020.2
Christchurch Kyle St Ews,20150831,0900,1021.0
Christchurch Kyle St Ews,20150831,1000,1020.9
Christchurch Kyle St Ews,20150831,1100,1020.9
Christchurch Kyle St Ews,20150831,1200,1020.8
Christchurch Kyle St Ews,20150831,1300,1020.6
Christchurch Kyle St Ews,20150831,1400,1020.9
Christchurch Kyle St Ews,20150831,1500,1020.7
Christchurch Kyle St Ews,20150831,1600,1020.9
Christchurch Kyle St Ews,20150831,1700,1020.9
Christchurch Kyle St Ews,20150831,1800,1021.2
Christchurch Kyle St Ews,20150831,1900,1021.9
Christchurch Kyle St Ews,20150831,2000,1022.2
Christchurch Kyle St Ews,20150831,2100,1022.3
Christchurch Kyle St Ews,20150831,2200,1022.3
Christchurch Kyle St Ews,20150831,2300,1022.4
Christchurch Kyle St Ews,20150901,0000,1021.9
Christchurch Kyle St Ews,20150901,0100,1021.9
Christchurch Kyle St Ews,20150901,0200,1021.9
Christchurch Kyle St Ews,20150901,0300,1020.9
Christchurch Kyle St Ews,20150901,0400,1019.9
Christchurch Kyle St Ews,20150901,0500,1019.4
Christchurch Kyle St Ews,20150901,0600,1018.8
Christchurch Kyle St Ews,20150901,0700,1018.0
Christchurch Kyle St Ews,20150901,0800,1017.5
Christchurch Kyle St Ews,20150901,0900,1016.9
Christchurch Kyle St Ews,20150901,1000,1015.9
Christchurch Kyle St Ews,20150901,1100,1014.6
Christchurch Kyle St Ews,20150901,1200,1013.0
Christchurch Kyle St Ews,20150901,1300,1011.0
Christchurch Kyle St Ews,20150901,1400,1009.2
Christchurch Kyle St Ews,20150901,1500,1007.2
Christchurch Kyle St Ews,20150901,1600,1005.6
Christchurch Kyle St Ews,20150901,1700,1004.3
Christchurch Kyle St Ews,20150901,1800,1003.2
Christchurch Kyle St Ews,20150901,1900,1002.2
Christchurch Kyle St Ews,20150901,2000,1001.1
Christchurch Kyle St Ews,20150901,2100,1000.2
Christchurch Kyle St Ews,20150901,2200,999.2
Christchurch Kyle St Ews,20150901,2300,997.6
Christchurch Kyle St Ews,20150902,0000,996.3
Christchurch Kyle St Ews,20150902,0100,995.4
Christchurch Kyle St Ews,20150902,0200,995.1
Christchurch Kyle St Ews,20150902,0300,993.5
Christchurch Kyle St Ews,20150902,0400,992.8
Christchurch Kyle St Ews,20150902,0500,992.6
Christchurch Kyle St Ews,20150902,0600,992.4
Christchurch Kyle St Ews,20150902,0700,992.2
Christchurch Kyle St Ews,20150902,0800,992.5
Christchurch Kyle St Ews,20150902,0900,992.5
Christchurch Kyle St Ews,20150902,1000,992.4
Christchurch Kyle St Ews,20150902,1100,992.2
Christchurch Kyle St Ews,20150902,1200,991.7
Christchurch Kyle St Ews,20150902,1300,990.8
Christchurch Kyle St Ews,20150902,1400,990.5
Christchurch Kyle St Ews,20150902,1500,990.4
Christchurch Kyle St Ews,20150902,1600,990.6
Christchurch Kyle St Ews,20150902,1700,991.0
Christchurch Kyle St Ews,20150902,1800,991.4
Christchurch Kyle St Ews,20150902,1900,992.3
Christchurch Kyle St Ews,20150902,2000,993.0
Christchurch Kyle St Ews,20150902,2100,994.0
Christchurch Kyle St Ews,20150902,2200,994.7
Christchurch Kyle St Ews,20150902,2300,995.3
Christchurch Kyle St Ews,20150903,0000,995.4
Christchurch Kyle St Ews,20150903,0100,996.6
Christchurch Kyle St Ews,20150903,0200,997.0
Christchurch Kyle St Ews,20150903,0300,997.2
Christchurch Kyle St Ews,20150903,0400,997.8
Christchurch Kyle St Ews,20150903,0500,998.7
Christchurch Kyle St Ews,20150903,0600,999.7
Christchurch Kyle St Ews,20150903,0700,1000.5
Christchurch Kyle St Ews,20150903,0800,1001.7
Christchurch Kyle St Ews,20150903,0900,1002.5
Christchurch Kyle St Ews,20150903,1000,1003.4
Christchurch Kyle St Ews,20150903,1100,1003.6
Christchurch Kyle St Ews,20150903,1200,1004.0
Christchurch Kyle St Ews,20150903,1300,1003.7
Christchurch Kyle St Ews,20150903,1400,1003.2
Christchurch Kyle St Ews,20150903,1500,1003.3
Christchurch Kyle St Ews,20150903,1600,1003.2
Christchurch Kyle St Ews,20150903,1700,1002.8
Christchurch Kyle St Ews,20150903,1800,1003.2
Christchurch Kyle St Ews,20150903,1900,1003.1
Christchurch Kyle St Ews,20150903,2000,1002.8
Christchurch Kyle St Ews,20150903,2100,1002.6
Christchurch Kyle St Ews,20150903,2200,1002.3
Christchurch Kyle St Ews,20150903,2300,1001.5
Christchurch Kyle St Ews,20150904,0000,1000.6
Christchurch Kyle St Ews,20150904,0100,999.9
Christchurch Kyle St Ews,20150904,0200,999.3
Christchurch Kyle St Ews,20150904,0300,997.7
Christchurch Kyle St Ews,20150904,0400,996.9
Christchurch Kyle St Ews,20150904,0500,996.5
Christchurch Kyle St Ews,20150904,0600,996.5
Christchurch Kyle St Ews,20150904,0700,996.9
Christchurch Kyle St Ews,20150904,0800,997.9
Christchurch Kyle St Ews,20150904,0900,998.7
Christchurch Kyle St Ews,20150904,1000,999.9
Christchurch Kyle St Ews,20150904,1100,1001.2
Christchurch Kyle St Ews,20150904,1200,1001.8
Christchurch Kyle St Ews,20150904,1300,1002.1
Christchurch Kyle St Ews,20150904,1400,1002.6
Christchurch Kyle St Ews,20150904,1500,1003.2
Christchurch Kyle St Ews,20150904,1600,1003.7
Christchurch Kyle St Ews,20150904,1700,1004.3
Christchurch Kyle St Ews,20150904,1800,1004.4
Christchurch Kyle St Ews,20150904,1900,1004.7
Christchurch Kyle St Ews,20150904,2000,1004.7
Christchurch Kyle St Ews,20150904,2100,1004.5
Christchurch Kyle St Ews,20150904,2200,1004.3
Christchurch Kyle St Ews,20150904,2300,1003.7
Christchurch Kyle St Ews,20150905,0000,1002.9
Christchurch Kyle St Ews,20150905,0100,1002.0
Christchurch Kyle St Ews,20150905,0200,1001.5
Christchurch Kyle St Ews,20150905,0300,1000.3
Christchurch Kyle St Ews,20150905,0400,999.3
Christchurch Kyle St Ews,20150905,0500,998.8
Christchurch Kyle St Ews,20150905,0600,998.2
Christchurch Kyle St Ews,20150905,0700,997.5
Christchurch Kyle St Ews,20150905,0800,996.8
Christchurch Kyle St Ews,20150905,0900,996.1
Christchurch Kyle St Ews,20150905,1000,995.1
Christchurch Kyle St Ews,20150905,1100,994.2
Christchurch Kyle St Ews,20150905,1200,993.3
Christchurch Kyle St Ews,20150905,1300,992.8
Christchurch Kyle St Ews,20150905,1400,992.0
Christchurch Kyle St Ews,20150905,1500,992.0
Christchurch Kyle St Ews,20150905,1600,992.5
Christchurch Kyle St Ews,20150905,1700,992.4
Christchurch Kyle St Ews,20150905,1800,993.4
Christchurch Kyle St Ews,20150905,1900,995.2
Christchurch Kyle St Ews,20150905,2000,996.8
Christchurch Kyle St Ews,20150905,2100,997.9
Christchurch Kyle St Ews,20150905,2200,998.9
Christchurch Kyle St Ews,20150905,2300,999.0
Christchurch Kyle St Ews,20150906,0000,999.7
Christchurch Kyle St Ews,20150906,0100,999.7
Christchurch Kyle St Ews,20150906,0200,1000.2
Christchurch Kyle St Ews,20150906,0300,999.9
Christchurch Kyle St Ews,20150906,0400,999.6
Christchurch Kyle St Ews,20150906,0500,999.5
Christchurch Kyle St Ews,20150906,0600,1000.0
Christchurch Kyle St Ews,20150906,0700,1000.5
Christchurch Kyle St Ews,20150906,0800,1001.0
Christchurch Kyle St Ews,20150906,0900,1001.2
Christchurch Kyle St Ews,20150906,1000,1000.9
Christchurch Kyle St Ews,20150906,1100,1000.8
Christchurch Kyle St Ews,20150906,1200,1001.2
Christchurch Kyle St Ews,20150906,1300,1000.9
Christchurch Kyle St Ews,20150906,1400,1000.9
Christchurch Kyle St Ews,20150906,1500,1000.8
Christchurch Kyle St Ews,20150906,1600,1000.7
Christchurch Kyle St Ews,20150906,1700,1001.2
Christchurch Kyle St Ews,20150906,1800,1001.7
Christchurch Kyle St Ews,20150906,1900,1002.6
Christchurch Kyle St Ews,20150906,2000,1003.5
Christchurch Kyle St Ews,20150906,2100,1003.5
Christchurch Kyle St Ews,20150906,2200,1004.3
Christchurch Kyle St Ews,20150906,2300,1004.8
Christchurch Kyle St Ews,20150907,0000,1005.3
Christchurch Kyle St Ews,20150907,0100,1005.6
Christchurch Kyle St Ews,20150907,0200,1006.7
Christchurch Kyle St Ews,20150907,0300,1006.6
Christchurch Kyle St Ews,20150907,0400,1007.1
Christchurch Kyle St Ews,20150907,0500,1007.8
Christchurch Kyle St Ews,20150907,0600,1008.1
Christchurch Kyle St Ews,20150907,0700,1008.8
Christchurch Kyle St Ews,20150907,0800,1009.7
Christchurch Kyle St Ews,20150907,0900,1010.5
Christchurch Kyle St Ews,20150907,1000,1010.9
Christchurch Kyle St Ews,20150907,1100,1011.3
Christchurch Kyle St Ews,20150907,1200,1011.6
Christchurch Kyle St Ews,20150907,1300,1011.2
Christchurch Kyle St Ews,20150907,1400,1011.0
Christchurch Kyle St Ews,20150907,1500,1011.6
Christchurch Kyle St Ews,20150907,1600,1011.6
Christchurch Kyle St Ews,20150907,1700,1012.1
Christchurch Kyle St Ews,20150907,1800,1012.8
Christchurch Kyle St Ews,20150907,1900,1013.5
Christchurch Kyle St Ews,20150907,2000,1013.9
Christchurch Kyle St Ews,20150907,2100,1014.0
Christchurch Kyle St Ews,20150907,2200,1014.1
Christchurch Kyle St Ews,20150907,2300,1014.3
Christchurch Kyle St Ews,20150908,0000,1014.1
Christchurch Kyle St Ews,20150908,0100,1014.2
Christchurch Kyle St Ews,20150908,0200,1014.3
Christchurch Kyle St Ews,20150908,0300,1013.9
Christchurch Kyle St Ews,20150908,0400,1014.2
Christchurch Kyle St Ews,20150908,0500,1014.9
Christchurch Kyle St Ews,20150908,0600,1015.4
Christchurch Kyle St Ews,20150908,0700,1015.7
Christchurch Kyle St Ews,20150908,0800,1016.1
Christchurch Kyle St Ews,20150908,0900,1016.5
Christchurch Kyle St Ews,20150908,1000,1016.4
Christchurch Kyle St Ews,20150908,1100,1016.3
Christchurch Kyle St Ews,20150908,1200,1016.0
Christchurch Kyle St Ews,20150908,1300,1015.2
Christchurch Kyle St Ews,20150908,1400,1014.4
Christchurch Kyle St Ews,20150908,1500,1014.2
Christchurch Kyle St Ews,20150908,1600,1014.1
Christchurch Kyle St Ews,20150908,1700,1014.1
Christchurch Kyle St Ews,20150908,1800,1014.6
Christchurch Kyle St Ews,20150908,1900,1014.7
Christchurch Kyle St Ews,20150908,2000,1015.0
Christchurch Kyle St Ews,20150908,2100,1014.9
Christchurch Kyle St Ews,20150908,2200,1015.0
Christchurch Kyle St Ews,20150908,2300,1014.7
Christchurch Kyle St Ews,20150909,0000,1014.4
Christchurch Kyle St Ews,20150909,0100,1014.4
Christchurch Kyle St Ews,20150909,0200,1014.1
Christchurch Kyle St Ews,20150909,0300,1014.2
Christchurch Kyle St Ews,20150909,0400,1014.0
Christchurch Kyle St Ews,20150909,0500,1014.8
Christchurch Kyle St Ews,20150909,0600,1015.6
Christchurch Kyle St Ews,20150909,0700,1016.0
Christchurch Kyle St Ews,20150909,0800,1016.9
Christchurch Kyle St Ews,20150909,0900,1016.8
Christchurch Kyle St Ews,20150909,1000,1016.6
Christchurch Kyle St Ews,20150909,1100,1016.0
Christchurch Kyle St Ews,20150909,1200,1015.4
Christchurch Kyle St Ews,20150909,1300,1014.3
Christchurch Kyle St Ews,20150909,1400,1013.3
Christchurch Kyle St Ews,20150909,1500,1012.5
Christchurch Kyle St Ews,20150909,1600,1011.6
Christchurch Kyle St Ews,20150909,1700,1011.3
Christchurch Kyle St Ews,20150909,1800,1011.2
Christchurch Kyle St Ews,20150909,1900,1010.9
Christchurch Kyle St Ews,20150909,2000,1010.4
Christchurch Kyle St Ews,20150909,2100,1009.9
Christchurch Kyle St Ews,20150909,2200,1009.1
Christchurch Kyle St Ews,20150909,2300,1008.3
Christchurch Kyle St Ews,20150910,0000,1007.5
Christchurch Kyle St Ews,20150910,0100,1006.8
Christchurch Kyle St Ews,20150910,0200,1005.8
Christchurch Kyle St Ews,20150910,0300,1004.7
Christchurch Kyle St Ews,20150910,0400,1003.8
Christchurch Kyle St Ews,20150910,0500,1003.3
Christchurch Kyle St Ews,20150910,0600,1002.2
Christchurch Kyle St Ews,20150910,0700,1001.9
Christchurch Kyle St Ews,20150910,0800,1001.6
Christchurch Kyle St Ews,20150910,0900,1000.7
Christchurch Kyle St Ews,20150910,1000,999.8
Christchurch Kyle St Ews,20150910,1100,998.5
Christchurch Kyle St Ews,20150910,1200,997.7
Christchurch Kyle St Ews,20150910,1300,996.5
Christchurch Kyle St Ews,20150910,1400,995.4
Christchurch Kyle St Ews,20150910,1500,994.8
Christchurch Kyle St Ews,20150910,1600,998.0
Christchurch Kyle St Ews,20150910,1700,1000.2
Christchurch Kyle St Ews,20150910,1800,1001.7
Christchurch Kyle St Ews,20150910,1900,1004.0
Christchurch Kyle St Ews,20150910,2000,1004.3
Christchurch Kyle St Ews,20150910,2100,1005.1
Christchurch Kyle St Ews,20150910,2200,1006.1
Christchurch Kyle St Ews,20150910,2300,1006.2
Christchurch Kyle St Ews,20150911,0000,1006.6
Christchurch Kyle St Ews,20150911,0100,1006.8
Christchurch Kyle St Ews,20150911,0200,1007.3
Christchurch Kyle St Ews,20150911,0300,1007.1
Christchurch Kyle St Ews,20150911,0400,1007.3
Christchurch Kyle St Ews,20150911,0500,1007.8
Christchurch Kyle St Ews,20150911,0600,1008.3
Christchurch Kyle St Ews,20150911,0700,1008.5
Christchurch Kyle St Ews,20150911,0800,1008.7
Christchurch Kyle St Ews,20150911,0900,1009.0
Christchurch Kyle St Ews,20150911,1000,1008.7
Christchurch Kyle St Ews,20150911,1100,1008.2
Christchurch Kyle St Ews,20150911,1200,1007.9
Christchurch Kyle St Ews,20150911,1300,1007.1
Christchurch Kyle St Ews,20150911,1400,1006.0
Christchurch Kyle St Ews,20150911,1500,1006.0
Christchurch Kyle St Ews,20150911,1600,1006.7
Christchurch Kyle St Ews,20150911,1700,1007.6
Christchurch Kyle St Ews,20150911,1800,1008.5
Christchurch Kyle St Ews,20150911,1900,1010.0
Christchurch Kyle St Ews,20150911,2000,1011.3
Christchurch Kyle St Ews,20150911,2100,1013.0
Christchurch Kyle St Ews,20150911,2200,1014.0
Christchurch Kyle St Ews,20150911,2300,1015.3
Christchurch Kyle St Ews,20150912,0000,1016.2
Christchurch Kyle St Ews,20150912,0100,1016.9
Christchurch Kyle St Ews,20150912,0200,1017.3
Christchurch Kyle St Ews,20150912,0300,1017.4
Christchurch Kyle St Ews,20150912,0400,1018.0
Christchurch Kyle St Ews,20150912,0500,1018.6
Christchurch Kyle St Ews,20150912,0600,1018.9
Christchurch Kyle St Ews,20150912,0700,1019.6
Christchurch Kyle St Ews,20150912,0800,1019.7
Christchurch Kyle St Ews,20150912,0900,1019.8
Christchurch Kyle St Ews,20150912,1000,1019.6
Christchurch Kyle St Ews,20150912,1100,1018.5
Christchurch Kyle St Ews,20150912,1200,1017.6
Christchurch Kyle St Ews,20150912,1300,1016.4
Christchurch Kyle St Ews,20150912,1400,1014.9
Christchurch Kyle St Ews,20150912,1500,1014.1
Christchurch Kyle St Ews,20150912,1600,1013.4
Christchurch Kyle St Ews,20150912,1700,1012.7
Christchurch Kyle St Ews,20150912,1800,1012.3
Christchurch Kyle St Ews,20150912,1900,1012.4
Christchurch Kyle St Ews,20150912,2000,1012.1
Christchurch Kyle St Ews,20150912,2100,1011.8
Christchurch Kyle St Ews,20150912,2200,1011.9
Christchurch Kyle St Ews,20150912,2300,1011.5
Christchurch Kyle St Ews,20150913,0000,1011.4
Christchurch Kyle St Ews,20150913,0100,1011.4
Christchurch Kyle St Ews,20150913,0200,1011.4
Christchurch Kyle St Ews,20150913,0300,1011.2
Christchurch Kyle St Ews,20150913,0400,1011.6
Christchurch Kyle St Ews,20150913,0500,1012.1
Christchurch Kyle St Ews,20150913,0600,1012.9
Christchurch Kyle St Ews,20150913,0700,1013.8
Christchurch Kyle St Ews,20150913,0800,1014.9
Christchurch Kyle St Ews,20150913,0900,1015.9
Christchurch Kyle St Ews,20150913,1000,1017.1
Christchurch Kyle St Ews,20150913,1100,1017.9
Christchurch Kyle St Ews,20150913,1200,1018.6
Christchurch Kyle St Ews,20150913,1300,1019.0
Christchurch Kyle St Ews,20150913,1400,1019.3
Christchurch Kyle St Ews,20150913,1500,1020.2
Christchurch Kyle St Ews,20150913,1600,1020.5
Christchurch Kyle St Ews,20150913,1700,1021.5
Christchurch Kyle St Ews,20150913,1800,1022.7
Christchurch Kyle St Ews,20150913,1900,1024.1
Christchurch Kyle St Ews,20150913,2000,1025.0
Christchurch Kyle St Ews,20150913,2100,1025.9
Christchurch Kyle St Ews,20150913,2200,1026.3
Christchurch Kyle St Ews,20150913,2300,1026.5
Christchurch Kyle St Ews,20150914,0000,1026.4
Christchurch Kyle St Ews,20150914,0100,1026.5
Christchurch Kyle St Ews,20150914,0200,1026.5
Christchurch Kyle St Ews,20150914,0300,1025.9
Christchurch Kyle St Ews,20150914,0400,1025.7
Christchurch Kyle St Ews,20150914,0500,1025.6
Christchurch Kyle St Ews,20150914,0600,1025.8
Christchurch Kyle St Ews,20150914,0700,1025.8
Christchurch Kyle St Ews,20150914,0800,1025.8
Christchurch Kyle St Ews,20150914,0900,1025.6
Christchurch Kyle St Ews,20150914,1000,1025.0
Christchurch Kyle St Ews,20150914,1100,1024.1
Christchurch Kyle St Ews,20150914,1200,1023.0
Christchurch Kyle St Ews,20150914,1300,1022.0
Christchurch Kyle St Ews,20150914,1400,1020.6
Christchurch Kyle St Ews,20150914,1500,1019.6
Christchurch Kyle St Ews,20150914,1600,1018.8
Christchurch Kyle St Ews,20150914,1700,1018.1
Christchurch Kyle St Ews,20150914,1800,1017.7
Christchurch Kyle St Ews,20150914,1900,1017.4
Christchurch Kyle St Ews,20150914,2000,1017.0
Christchurch Kyle St Ews,20150914,2100,1016.1
Christchurch Kyle St Ews,20150914,2200,1015.5
Christchurch Kyle St Ews,20150914,2300,1014.8
Christchurch Kyle St Ews,20150915,0000,1014.2
Christchurch Kyle St Ews,20150915,0100,1014.0
Christchurch Kyle St Ews,20150915,0200,1013.7
Christchurch Kyle St Ews,20150915,0300,1013.1
Christchurch Kyle St Ews,20150915,0400,1012.4
Christchurch Kyle St Ews,20150915,0500,1012.1
Christchurch Kyle St Ews,20150915,0600,1012.0
Christchurch Kyle St Ews,20150915,0700,1012.0
Christchurch Kyle St Ews,20150915,0800,1012.5
Christchurch Kyle St Ews,20150915,0900,1012.8
Christchurch Kyle St Ews,20150915,1000,1012.5
Christchurch Kyle St Ews,20150915,1100,1012.3
Christchurch Kyle St Ews,20150915,1200,1011.8
Christchurch Kyle St Ews,20150915,1300,1010.8
Christchurch Kyle St Ews,20150915,1400,1009.6
Christchurch Kyle St Ews,20150915,1500,1009.2
Christchurch Kyle St Ews,20150915,1600,1008.7
Christchurch Kyle St Ews,20150915,1700,1008.5
Christchurch Kyle St Ews,20150915,1800,1008.6
Christchurch Kyle St Ews,20150915,1900,1008.9
Christchurch Kyle St Ews,20150915,2000,1009.0
Christchurch Kyle St Ews,20150915,2100,1009.1
Christchurch Kyle St Ews,20150915,2200,1008.9
Christchurch Kyle St Ews,20150915,2300,1008.8
Christchurch Kyle St Ews,20150916,0000,1008.6
Christchurch Kyle St Ews,20150916,0100,1008.5
Christchurch Kyle St Ews,20150916,0200,1008.2
Christchurch Kyle St Ews,20150916,0300,1007.3
Christchurch Kyle St Ews,20150916,0400,1007.1
Christchurch Kyle St Ews,20150916,0500,1007.0
Christchurch Kyle St Ews,20150916,0600,1007.2
Christchurch Kyle St Ews,20150916,0700,1007.1
Christchurch Kyle St Ews,20150916,0800,1007.4
Christchurch Kyle St Ews,20150916,0900,1007.8
Christchurch Kyle St Ews,20150916,1000,1007.5
Christchurch Kyle St Ews,20150916,1100,1007.1
Christchurch Kyle St Ews,20150916,1200,1006.7
Christchurch Kyle St Ews,20150916,1300,1006.0
Christchurch Kyle St Ews,20150916,1400,1005.3
Christchurch Kyle St Ews,20150916,1500,1005.2
Christchurch Kyle St Ews,20150916,1600,1005.3
Christchurch Kyle St Ews,20150916,1700,1005.4
Christchurch Kyle St Ews,20150916,1800,1006.0
Christchurch Kyle St Ews,20150916,1900,1006.7
Christchurch Kyle St Ews,20150916,2000,1007.3
Christchurch Kyle St Ews,20150916,2100,1007.5
Christchurch Kyle St Ews,20150916,2200,1007.6
Christchurch Kyle St Ews,20150916,2300,1007.8
Christchurch Kyle St Ews,20150917,0000,1007.5
Christchurch Kyle St Ews,20150917,0100,1007.4
Christchurch Kyle St Ews,20150917,0200,1007.1
Christchurch Kyle St Ews,20150917,0300,1006.5
Christchurch Kyle St Ews,20150917,0400,1006.1
Christchurch Kyle St Ews,20150917,0500,1005.9
Christchurch Kyle St Ews,20150917,0600,1006.0
Christchurch Kyle St Ews,20150917,0700,1005.8
Christchurch Kyle St Ews,20150917,0800,1006.1
Christchurch Kyle St Ews,20150917,0900,1005.9
Christchurch Kyle St Ews,20150917,1000,1005.8
Christchurch Kyle St Ews,20150917,1100,1005.1
Christchurch Kyle St Ews,20150917,1200,1004.0
Christchurch Kyle St Ews,20150917,1300,1003.2
Christchurch Kyle St Ews,20150917,1400,1002.4
Christchurch Kyle St Ews,20150917,1500,1001.9
Christchurch Kyle St Ews,20150917,1600,1001.7
Christchurch Kyle St Ews,20150917,1700,1001.6
Christchurch Kyle St Ews,20150917,1800,1001.6
Christchurch Kyle St Ews,20150917,1900,1002.0
Christchurch Kyle St Ews,20150917,2000,1002.3
Christchurch Kyle St Ews,20150917,2100,1002.5
Christchurch Kyle St Ews,20150917,2200,1002.4
Christchurch Kyle St Ews,20150917,2300,1002.5
Christchurch Kyle St Ews,20150918,0000,1002.5
Christchurch Kyle St Ews,20150918,0100,1002.5
Christchurch Kyle St Ews,20150918,0200,1002.3
Christchurch Kyle St Ews,20150918,0300,1001.7
Christchurch Kyle St Ews,20150918,0400,1001.7
Christchurch Kyle St Ews,20150918,0500,1001.2
Christchurch Kyle St Ews,20150918,0600,1001.3
Christchurch Kyle St Ews,20150918,0700,1001.4
Christchurch Kyle St Ews,20150918,0800,1002.1
Christchurch Kyle St Ews,20150918,0900,1003.0
Christchurch Kyle St Ews,20150918,1000,1003.4
Christchurch Kyle St Ews,20150918,1100,1003.1
Christchurch Kyle St Ews,20150918,1200,1003.1
Christchurch Kyle St Ews,20150918,1300,1003.1
Christchurch Kyle St Ews,20150918,1400,1003.0
Christchurch Kyle St Ews,20150918,1500,1003.0
Christchurch Kyle St Ews,20150918,1600,1002.9
Christchurch Kyle St Ews,20150918,1700,1003.2
Christchurch Kyle St Ews,20150918,1800,1004.0
Christchurch Kyle St Ews,20150918,1900,1005.1
Christchurch Kyle St Ews,20150918,2000,1007.7
Christchurch Kyle St Ews,20150918,2100,1009.1
Christchurch Kyle St Ews,20150918,2200,1010.7
Christchurch Kyle St Ews,20150918,2300,1011.9
Christchurch Kyle St Ews,20150919,0000,1012.9
Christchurch Kyle St Ews,20150919,0100,1013.5
Christchurch Kyle St Ews,20150919,0200,1014.1
Christchurch Kyle St Ews,20150919,0300,1014.6
Christchurch Kyle St Ews,20150919,0400,1015.1
Christchurch Kyle St Ews,20150919,0500,1016.0
Christchurch Kyle St Ews,20150919,0600,1016.5
Christchurch Kyle St Ews,20150919,0700,1017.1
Christchurch Kyle St Ews,20150919,0800,1017.8
Christchurch Kyle St Ews,20150919,0900,1018.3
Christchurch Kyle St Ews,20150919,1000,1018.8
Christchurch Kyle St Ews,20150919,1100,1018.7
Christchurch Kyle St Ews,20150919,1200,1018.7
Christchurch Kyle St Ews,20150919,1300,1018.5
Christchurch Kyle St Ews,20150919,1400,1018.3
Christchurch Kyle St Ews,20150919,1500,1018.3
Christchurch Kyle St Ews,20150919,1600,1018.4
Christchurch Kyle St Ews,20150919,1700,1018.7
Christchurch Kyle St Ews,20150919,1800,1018.6
Christchurch Kyle St Ews,20150919,1900,1019.0
Christchurch Kyle St Ews,20150919,2000,1019.4
Christchurch Kyle St Ews,20150919,2100,1019.9
Christchurch Kyle St Ews,20150919,2200,1019.9
Christchurch Kyle St Ews,20150919,2300,1020.2
Christchurch Kyle St Ews,20150920,0000,1020.6
Christchurch Kyle St Ews,20150920,0100,1020.8
Christchurch Kyle St Ews,20150920,0200,1020.4
Christchurch Kyle St Ews,20150920,0300,1020.6
Christchurch Kyle St Ews,20150920,0400,1020.9
Christchurch Kyle St Ews,20150920,0500,1021.4
Christchurch Kyle St Ews,20150920,0600,1021.8
Christchurch Kyle St Ews,20150920,0700,1022.4
Christchurch Kyle St Ews,20150920,0800,1023.0
Christchurch Kyle St Ews,20150920,0900,1023.2
Christchurch Kyle St Ews,20150920,1000,1023.6
Christchurch Kyle St Ews,20150920,1100,1023.5
Christchurch Kyle St Ews,20150920,1200,1023.9
Christchurch Kyle St Ews,20150920,1300,1023.5
Christchurch Kyle St Ews,20150920,1400,1023.0
Christchurch Kyle St Ews,20150920,1500,1022.9
Christchurch Kyle St Ews,20150920,1600,1022.8
Christchurch Kyle St Ews,20150920,1700,1022.7
Christchurch Kyle St Ews,20150920,1800,1023.2
Christchurch Kyle St Ews,20150920,1900,1023.7
Christchurch Kyle St Ews,20150920,2000,1024.2
Christchurch Kyle St Ews,20150920,2100,1024.3
Christchurch Kyle St Ews,20150920,2200,1024.3
Christchurch Kyle St Ews,20150920,2300,1024.3
Christchurch Kyle St Ews,20150921,0000,1024.0
Christchurch Kyle St Ews,20150921,0100,1023.9
Christchurch Kyle St Ews,20150921,0200,1023.4
Christchurch Kyle St Ews,20150921,0300,1023.1
Christchurch Kyle St Ews,20150921,0400,1022.8
Christchurch Kyle St Ews,20150921,0500,1022.6
Christchurch Kyle St Ews,20150921,0600,1022.6
Christchurch Kyle St Ews,20150921,0700,1022.7
Christchurch Kyle St Ews,20150921,0800,1022.7
Christchurch Kyle St Ews,20150921,0900,1022.8
Christchurch Kyle St Ews,20150921,1000,1022.5
Christchurch Kyle St Ews,20150921,1100,1022.0
Christchurch Kyle St Ews,20150921,1200,1021.4
Christchurch Kyle St Ews,20150921,1300,1020.7
